Iteration Step: -1
-0.547288 -0.555284 -0.852718 
0.332682 -0.280374 -0.000458 
0.972594 -0.055086 -0.654775 
0.755913 0.695853 -0.734611 
0.748772 -0.079684 0.024384 
-0.862239 0.133030 -0.285379 
-0.806818 0.807611 0.984008 
-0.623218 0.542955 0.817011 
-0.403363 -0.428632 -0.056063 
-0.419660 0.345744 -0.291177 
0.717277 -0.927854 -0.956725 
-0.701468 0.022065 -0.818293 
-0.030915 0.195715 -0.634388 
-0.104343 0.160863 0.047090 
-0.062044 0.063692 -0.966430 
0.021332 0.024201 0.511765 
0.423994 0.226112 -0.328776 
-0.154576 0.129978 0.563402 
0.714774 -0.775567 0.566149 
-0.661061 -0.487533 -0.116794 
0.578051 0.559374 -0.070406 
0.647816 0.013825 0.730399 
-0.221412 -0.852351 0.503037 
-0.213538 0.429853 -0.176000 
-0.977599 0.059908 0.634144 
-0.292154 0.840144 0.735893 
0.360210 -0.057100 0.110385 
0.544603 0.235145 -0.045320 
0.491562 -0.697439 0.725394 
0.712027 0.871273 0.828608 
0.353496 -0.004059 -0.971496 
-0.136265 0.880917 -0.694937 
-0.900998 0.115635 -0.788324 
0.647267 0.795221 0.996216 
0.326334 -0.814020 -0.129063 
0.070345 0.045320 -0.130833 
-0.548021 -0.512680 -0.300394 
0.309732 0.451460 0.037751 
-0.308084 -0.377789 0.264321 
0.217322 -0.569933 0.960814 
0.456893 -0.601794 -0.853206 
-0.136814 0.404279 0.093600 
0.352458 -0.037812 0.142796 
0.441694 -0.062593 0.932798 
-0.370403 -0.858333 -0.849117 
0.011383 0.676382 -0.306070 
0.128086 0.375408 -0.891293 
-0.908139 0.538560 -0.178503 
0.721488 -0.304727 -0.915159 
0.345622 -0.044588 -0.609729 
-0.716422 0.212928 -0.327921 
0.687002 0.646168 -0.519761 
0.474410 0.705252 -0.606372 
-0.568651 -0.414716 -0.969176 
0.465194 -0.552538 -0.818720 
-0.229530 0.802667 0.762688 
-0.682608 -0.353008 0.362835 
0.194922 -0.344829 0.743522 
-0.640309 -0.054903 0.258095 
0.720878 -0.501694 0.320170 
-0.182775 -0.276040 0.672292 
-0.826289 -0.501022 0.687735 
0.389508 -0.368755 0.548875 
0.582263 0.930113 0.574877 
-0.305094 0.066805 -0.951659 
-0.807550 -0.082858 -0.361187 
0.754387 -0.385662 -0.395428 
0.976501 -0.485580 -0.569628 
-0.778314 0.796197 -0.674856 
0.027314 -0.566271 -0.533006 
-0.865658 -0.671804 -0.297525 
0.160314 -0.033113 -0.715690 
-0.193640 0.511399 0.229102 
0.620960 -0.098727 -0.427168 
0.364299 -0.242653 0.421430 
-0.711173 0.760064 -0.096896 
-0.414167 0.767205 0.198645 
-0.588916 -0.234413 0.342570 
0.394391 -0.193884 -0.216224 
-0.050447 -0.226417 0.723319 
0.833064 -0.898740 0.551317 
0.334452 0.303140 -0.314249 
0.847896 -0.124851 -0.223792 
-0.972716 -0.052522 -0.859493 
0.993164 -0.824824 -0.688772 
-0.930601 -0.855953 -0.283059 
-0.510727 -0.292764 -0.938414 
-0.035432 -0.247841 0.350078 
0.161412 -0.409040 -0.990844 
-0.921079 0.392437 -0.355388 
-0.085177 0.565539 0.695669 
0.478378 0.287332 -0.700186 
0.814753 -0.053804 0.767754 
0.017426 -0.343364 -0.070406 
0.778314 0.805841 -0.341411 
-0.202979 -0.177709 0.319620 
0.609912 -0.310587 -0.015961 
0.062593 -0.697317 -0.224281 
-0.135289 0.906125 0.017304 
-0.521348 -0.409955 0.988708 
0.060457 0.339457 -0.076998 
0.736381 0.242470 -0.985473 
-0.676260 -0.984130 0.527635 
0.874203 -0.351970 -0.196326 
-0.094699 0.630055 0.533006 
-0.224036 -0.430158 0.447737 
-0.623646 -0.913022 0.491134 
-0.702384 0.617542 0.210547 
-0.019257 -0.857173 0.796442 
0.618824 0.356609 -0.291787 
0.805719 0.649403 0.678457 
-0.034028 0.114536 0.561266 
0.409528 -0.008576 -0.071566 
0.062471 0.921567 0.704276 
-0.453230 0.293741 -0.869076 
-0.229469 -0.315348 0.559862 
0.918088 0.118137 -0.264443 
0.663991 -0.115940 -0.292886 
-0.314554 -0.076388 0.654347 
-0.056551 -0.945738 -0.241432 
-0.904111 -0.232704 -0.553209 
-0.561388 0.316141 0.146764 
0.180334 -0.160131 -0.183996 
-0.319071 -0.489242 0.667531 
-0.591601 0.696219 -0.669546 
-0.576769 -0.696280 -0.824030 
-0.379986 -0.280740 0.258644 
-0.213965 -0.776116 0.039949 
-0.223853 -0.312967 0.407819 
-0.335673 0.231727 0.067476 
0.327616 -0.449812 0.142796 
0.393719 0.321390 0.896115 
-0.466903 -0.077548 0.577746 
0.195105 0.102756 -0.494858 
0.125950 -0.411847 0.531114 
-0.160131 0.530686 0.847591 
-0.423566 -0.214026 0.463363 
-0.436872 -0.794733 -0.167882 
-0.925352 -0.606983 0.526170 
0.738090 -0.800287 -0.714896 
0.520005 -0.347942 -0.705619 
-0.529160 -0.559740 -0.681265 
-0.506577 -0.988952 -0.025300 
0.325236 0.509140 0.992187 
-0.335734 0.225623 0.136753 
0.092685 0.621693 0.512619 
0.582018 0.363567 -0.448775 
-0.860225 -0.311869 0.746513 
0.595325 0.995544 0.782342 
0.629688 -0.938475 -0.267617 
-0.049348 -0.094394 -0.967895 
-0.905698 -0.952635 0.473067 
0.225013 0.363994 -0.388287 
0.665090 -0.247230 -0.230018 
-0.626392 0.616260 -0.425153 
-0.995300 -0.360149 -0.490341 
-0.914853 0.013581 0.741874 
0.883847 0.462264 0.860836 
-0.922788 0.383831 0.812372 
0.639637 -0.636036 -0.451277 
-0.311686 -0.924131 -0.228614 
0.716910 -0.953612 -0.012726 
-0.123875 0.847774 0.577258 
-0.648915 -0.679678 0.817133 
0.767083 0.662771 0.436140 
-0.525559 0.302225 -0.424055 
-0.531053 -0.239723 0.067049 
0.350932 -0.765557 -0.943052 
0.204993 0.323466 -0.512558 
0.529771 -0.334513 -0.347758 
0.207801 0.929929 0.263283 
0.692557 -0.240883 -0.130406 
0.471542 0.990661 0.105197 
-0.883724 0.069735 0.514573 
0.651479 0.809687 0.417341 
0.023774 0.467635 -0.014802 
-0.626881 -0.023774 -0.840876 
-0.699454 -0.722892 -0.009796 
0.217628 -0.207678 0.414533 
0.170812 -0.648915 0.021210 
-0.066439 0.581347 0.629810 
0.693472 -0.004547 0.336161 
-0.755730 -0.725211 -0.169713 
0.616993 0.632374 0.290811 
0.215064 -0.118564 0.502426 
0.461898 0.091647 0.846736 
-0.225684 0.555284 -0.509812 
-0.061312 0.708304 0.225257 
0.894223 -0.749626 -0.554247 
-0.795587 -0.783441 -0.769280 
-0.624928 0.624195 0.345622 
0.260476 -0.965941 0.971557 
-0.596423 -0.815546 0.588916 
0.252052 -0.848384 -0.179296 
-0.694449 0.912656 -0.520676 
0.792779 -0.238807 -0.271096 
0.452376 0.990600 0.707877 
0.957640 0.190893 -0.323344 
-0.656301 0.060091 0.051851 
-0.486801 0.941465 -0.614429 
-0.261208 0.899228 0.135044 
-0.464278 0.870968 0.646901 
0.586779 0.764458 -0.998108 
-0.943846 -0.889401 0.019074 
0.666067 -0.833186 -0.296182 
0.016449 -0.639332 0.448408 
0.536058 -0.223853 -0.686697 
-0.129185 0.062777 -0.177770 
0.874630 -0.271889 0.040986 
0.874142 -0.176061 0.828974 
-0.219642 -0.900143 0.660756 
0.711661 -0.370952 0.017426 
0.403973 0.961913 -0.481307 
-0.105075 0.067049 -0.125645 
0.588427 -0.534715 -0.753410 
-0.476485 -0.727470 -0.678213 
0.295145 -0.867306 0.179968 
0.845149 -0.215613 0.522080 
0.724906 0.130161 0.642628 
0.783929 0.312235 0.525620 
-0.552599 -0.928892 -0.051424 
0.502670 -0.286233 0.344829 
0.801202 0.077609 0.446821 
0.364055 -0.411908 0.746330 
0.541490 -0.345988 0.437056 
-0.385968 -0.985412 0.665944 
0.473861 0.671072 0.570299 
-0.027070 0.380718 -0.079073 
0.841426 0.648610 0.664785 
0.340434 -0.818598 0.069491 
-0.196692 0.827998 -0.035371 
0.245216 -0.603687 -0.900510 
0.688101 0.482467 -0.001617 
-0.246559 -0.195471 0.367351 
-0.914975 0.776055 -0.396161 
0.536485 -0.368328 -0.898679 
-0.503525 -0.498520 0.627979 
-0.054720 0.491440 0.085604 
-0.533921 -0.546068 0.532456 
0.487899 -0.070162 -0.902646 
0.069491 0.278603 0.890255 
0.313761 0.260598 -0.466720 
-0.340678 -0.381146 0.792352 
-0.577075 -0.960021 -0.319193 
-0.959716 -0.463912 -0.247780 
0.586169 0.720267 0.515549 
-0.932615 -0.276284 0.041231 
0.638783 0.993896 -0.011689 
0.256813 -0.756706 -0.232154 
0.143529 0.345195 0.753594 
0.629994 0.626514 -0.324870 
0.654286 -0.389630 -0.565233 
0.919126 -0.547044 0.819086 
0.208716 0.163244 0.074618 
-0.294473 0.193762 -0.733207 
0.478194 0.942686 -0.376446 
-0.715812 0.438032 -0.045015 
0.459639 0.165197 0.433637 
0.301431 -0.138157 -0.866268 
0.958678 -0.521714 0.995300 
-0.250893 0.691946 -0.358684 
0.631153 0.748894 0.829218 
0.963500 0.216712 -0.153172 
-0.722098 0.906247 -0.222694 
0.125584 0.354900 -0.267678 
0.667776 0.511643 -0.822687 
-0.361309 -0.343364 0.493393 
0.653493 -0.737785 -0.203528 
0.918577 0.627857 -0.522385 
-0.010773 0.702689 0.204077 
-0.177038 -0.801019 0.506760 
0.309061 -0.733451 0.717460 
-0.578845 0.737663 0.877255 
-0.567431 -0.351848 -0.579943 
-0.693777 -0.505783 0.874264 
-0.222083 -0.335368 -0.730277 
0.438765 -0.984497 -0.303873 
0.431623 -0.538621 0.240577 
-0.171667 -0.890927 -0.463057 
0.599841 0.384686 -0.974792 
0.453963 -0.348796 -0.547838 
0.998108 0.350627 0.311197 
0.956908 0.142430 0.793329 
-0.524033 -0.676077 -0.710929 
-0.954039 -0.314676 0.688589 
-0.934751 0.837031 0.104282 
0.500839 0.234901 -0.480941 
-0.056917 -0.423322 0.666250 
0.376324 -0.197424 0.844356 
0.758049 -0.804376 -0.153172 
0.771233 -0.963866 0.015961 
0.629261 0.915769 -0.133518 
0.552965 -0.511643 -0.965453 
0.150670 0.430891 -0.157079 
-0.997559 0.191626 0.302408 
-0.845271 0.340678 -0.689810 
-0.313456 0.110874 -0.945860 
0.075961 0.100192 0.253212 
-0.753655 0.910581 -0.342692 
-0.260414 -0.495285 0.097201 
0.450240 0.491745 0.915525 
0.547227 -0.702445 -0.606006 
0.050447 0.179846 0.230873 
-0.419050 -0.166784 -0.098361 
-0.044465 0.527512 0.234962 
0.355998 0.110141 0.618763 
-0.764824 -0.316507 0.533921 
0.062105 -0.854060 0.355022 
0.757988 -0.576037 -0.221412 
0.408490 -0.140721 0.842952 
0.080599 0.493088 -0.380963 
-0.143590 0.595874 -0.520066 
-0.196814 0.106906 0.481490 
0.362468 -0.560167 0.777459 
0.235450 -0.411420 -0.234657 
-0.012116 -0.263405 -0.262490 
-0.872494 0.370342 0.251076 
-0.872555 0.069552 -0.069674 
-0.337931 -0.724418 0.479354 
-0.088290 0.531663 -0.750175 
-0.874996 0.326457 -0.130772 
0.790948 -0.239296 0.441328 
0.928587 -0.442122 -0.374371 
0.676687 0.117344 0.761650 
0.192846 0.718009 0.303995 
0.532212 -0.172521 0.810419 
0.161046 0.530564 0.497970 
0.231666 -0.868099 -0.098300 
-0.431257 -0.342998 0.743644 
0.088046 0.740593 -0.416425 
-0.031098 0.854854 0.645009 
0.940062 -0.575915 -0.691336 
-0.827937 0.351482 -0.333354 
-0.669362 -0.358074 0.058443 
0.654897 -0.622669 -0.738090 
0.362651 -0.047456 0.181738 
-0.739067 -0.616932 0.258766 
-0.478072 0.832636 0.071078 
-0.977111 -0.043245 0.961364 
-0.626209 0.689566 -0.180151 
-0.280862 0.097934 0.490402 
0.806207 -0.454695 -0.071444 
-0.903806 0.559618 0.735343 
0.670766 -0.659230 0.712332 
-0.216529 0.673330 -0.833308 
-0.497238 0.314615 0.547349 
0.057955 0.688223 -0.078341 
-0.258889 0.694571 -0.258522 
0.025483 -0.577502 0.262734 
-0.236915 0.257790 0.861873 
-0.273049 0.203223 -0.013947 
-0.650685 -0.588366 -0.937620 
-0.600147 0.900632 0.856441 
-0.847407 0.577746 0.565233 
0.881466 -0.396710 -0.066134 
-0.394757 0.069918 -0.779839 
-0.828791 -0.626514 0.971496 
0.721671 0.601367 -0.756157 
0.742363 0.823908 0.162450 
0.677175 -0.725456 0.067965 
0.532517 -0.787408 0.643056 
-0.873775 -0.334269 -0.030122 
0.930052 0.618702 0.568224 
0.212134 -0.352214 0.048616 
-0.272805 0.777886 0.518662 
-0.636586 -0.836116 0.412519 
0.205176 -0.415021 -0.280435 
0.525742 0.509873 -0.598132 
-0.511643 -0.648244 -0.693411 
-0.318949 0.064119 -0.468368 
-0.691519 0.896481 0.908872 
-0.376507 -0.936583 -0.139805 
0.606067 -0.313700 0.384747 
-0.773186 0.213294 0.916013 
0.209632 -0.194617 -0.104099 
-0.882443 0.895444 0.394635 
0.436262 -0.273965 0.881466 
-0.002350 0.739067 0.828486 
-0.920896 -0.023164 0.155370 
-0.900449 -0.393536 -0.425153 
0.164159 0.068941 -0.457442 
-0.347819 -0.138829 0.020478 
-0.704520 -0.282571 0.440168 
-0.966186 0.383160 0.104404 
-0.366924 0.728813 0.695059 
0.749870 -0.573595 -0.620899 
-0.199805 0.161046 0.474410 
0.731925 -0.677236 0.094333 
-0.446883 -0.239906 0.621570 
0.977233 0.477584 0.468001 
-0.887875 0.474410 -0.412641 
0.472152 -0.674306 0.637623 
-0.099582 -0.690664 -0.342875 
-0.074496 -0.828974 -0.974181 
0.315653 0.144139 0.101291 
0.326029 0.365825 0.247108 
0.321146 -0.345805 0.321635 
0.982055 -0.645741 0.484176 
-0.667348 -0.591296 0.285928 
-0.245827 0.952818 -0.281106 
-0.648976 0.793451 0.798944 
-0.103732 -0.884396 -0.432844 
-0.206275 -0.102329 0.691458 
-0.465560 0.598254 -0.015778 
0.264748 0.150548 0.077303 
0.585009 -0.380413 -0.963927 
0.817865 0.539537 0.673696 
-0.915952 0.097995 0.511826 
0.365642 -0.047029 0.061739 
-0.261879 -0.460250 -0.359233 
-0.983764 0.802728 0.922056 
-0.760491 -0.556383 0.824213 
-0.469649 0.849116 0.971862 
0.787530 -0.598193 0.340251 
-0.969665 0.330363 0.804926 
-0.444502 0.175146 0.688833 
0.819269 -0.673025 -0.663320 
0.801874 -0.850887 0.856197 
-0.082186 -0.967528 0.343486 
0.186010 -0.012238 -0.451521 
0.965880 -0.504562 0.901181 
0.869686 -0.756340 -0.380047 
-0.301370 0.697501 -0.373272 
-0.589953 0.405011 0.751762 
-0.442183 0.791620 -0.246742 
-0.466842 0.614490 -0.822382 
-0.625721 0.185522 -0.518906 
0.864193 -0.669546 -0.853084 
0.721976 0.176244 -0.011872 
-0.164647 -0.233741 0.113681 
0.731193 -0.732963 0.205603 
-0.455306 -0.708304 -0.397931 
0.124912 0.380352 -0.781487 
-0.457015 0.360698 -0.442854 
-0.757439 -0.832209 0.186621 
0.642262 -0.813044 -0.987243 
-0.896054 0.764580 0.246315 
-0.892331 -0.416974 -0.667592 
0.380352 0.883480 -0.796258 
0.269936 0.349528 -0.638783 
0.738090 0.354656 0.206153 
0.927915 0.606006 -0.183203 
0.649281 -0.673696 0.239723 
0.149632 0.739616 0.388287 
-0.326579 -0.384869 -0.505661 
0.474227 -0.535997 0.567736 
-0.343364 0.366802 0.606311 
-0.682852 0.079134 -0.558885 
0.515488 0.523911 -0.204382 
0.840388 -0.349406 -0.217994 
0.529649 0.831477 0.199683 
0.909543 -0.260842 -0.940245 
0.599414 -0.490341 -0.480209 
-0.717582 0.749809 -0.350444 
0.992615 0.520920 -0.302957 
-0.903134 0.194556 -0.136082 
-0.047456 0.815973 -0.038789 
-0.690909 0.416425 -0.335856 
0.417096 0.309732 0.506882 
0.221595 -0.143162 -0.696829 
0.260231 0.852351 0.493332 
0.884884 0.015534 0.953917 
-0.842952 -0.609119 -0.714286 
-0.793634 0.099277 -0.166967 
-0.351604 -0.902585 0.110874 
0.309305 -0.764580 -0.306558 
-0.518174 -0.272988 0.834224 
-0.704947 0.285257 -0.920835 
-0.905026 0.114719 -0.367473 
0.334452 -0.014985 0.660817 
0.419050 0.771416 0.184057 
0.187414 -0.386761 -0.447249 
-0.717460 0.243995 -0.124363 
0.083041 0.889340 -0.998474 
-0.179785 0.520981 -0.310953 
0.631336 -0.409345 0.478622 
-0.294839 -0.468490 0.116550 
-0.670034 0.694937 -0.737968 
-0.038118 -0.036042 -0.067354 
0.534227 -0.050874 -0.700736 
0.841426 0.460555 0.148473 
0.709647 -0.101840 -0.245155 
-0.006378 0.984069 0.264321 
0.656789 -0.186132 -0.582263 
-0.793817 0.045564 0.249428 
0.411237 0.908628 -0.681082 
-0.452803 0.785028 -0.222694 
0.951170 0.939024 -0.259621 
0.094699 0.851741 0.373211 
0.925657 0.059725 0.536668 
0.817560 0.896237 0.540452 
-0.394147 0.822260 0.583605 
-0.170995 -0.496750 0.874752 
0.404462 -0.219703 0.470199 
-0.570849 -0.176244 -0.104038 
-0.139317 0.510849 -0.494003 
0.322306 0.242103 0.083895 
0.195654 0.238258 0.980468 
-0.599353 -0.592273 -0.363262 
0.653493 0.911191 -0.370769 
-0.228614 0.100070 -0.960814 
-0.882626 0.769341 -0.310160 
0.518479 -0.050142 0.874752 
0.161168 0.415204 0.008759 
0.290628 -0.753410 0.693838 
0.032197 0.403973 -0.347392 
-0.565905 0.172277 0.413007 
0.298196 -0.344584 0.619129 
0.299905 -0.924680 -0.092746 
-0.715018 -0.196142 0.794793 
0.796197 -0.928587 -0.565233 
-0.765679 0.201636 -0.486190 
0.479171 -0.409345 -0.465682 
0.566332 -0.078402 -0.814753 
-0.269814 -0.270852 0.321024 
-0.005280 -0.988952 0.724418 
-0.898740 0.658193 0.924558 
-0.235572 -0.304971 -0.797235 
-0.021821 0.142613 0.409101 
0.203711 -0.554552 0.459639 
-0.442854 0.680654 0.144017 
0.367656 0.089816 0.658803 
-0.988403 -0.863216 0.506211 
-0.963073 0.666738 0.168310 
-0.116123 -0.737663 0.232521 
-0.019501 0.801386 -0.059664 
0.428877 0.421491 0.968444 
0.441816 0.224036 0.027863 
-0.889950 -0.575854 0.808039 
-0.484970 0.930357 -0.764946 
0.950682 0.855098 -0.840876 
0.690725 -0.354839 -0.578845 
0.229408 -0.068087 -0.668020 
-0.379009 -0.057649 0.900388 
0.325541 -0.022004 -0.901547 
-0.671621 -0.156407 -0.035920 
0.616260 -0.699637 -0.653310 
-0.083529 0.226539 -0.960021 
-0.541917 0.878353 -0.882870 
-0.423444 0.155187 -0.353801 
-0.305521 0.036164 -0.002228 
-0.418134 -0.437178 -0.650075 
-0.927854 -0.548448 0.326212 
-0.741997 -0.184362 -0.352275 
0.673391 0.680288 0.154881 
0.879757 0.813166 -0.703604 
0.222205 0.118076 -0.284097 
0.302652 -0.307352 0.394391 
0.161962 0.215247 -0.557909 
0.162755 -0.853145 -0.311686 
0.963744 -0.940916 0.696280 
-0.101901 -0.916440 0.412824 
0.475082 0.396954 -0.508957 
-0.067476 0.114658 -0.293069 
0.497970 -0.964110 0.890866 
-0.652638 -0.607410 0.549974 
0.442915 0.575426 -0.270791 
0.512009 0.881954 0.454756 
-0.900021 0.852657 -0.002289 
-0.303690 -0.500778 -0.882321 
-0.462508 0.566027 -0.983886 
0.892941 -0.064974 -0.913327 
-0.853999 -0.473556 -0.471236 
0.192419 0.630421 0.525864 
-0.872249 0.134251 -0.560839 
-0.677664 -0.427046 0.585925 
-0.450240 0.227332 -0.759331 
0.638905 -0.450545 0.966063 
-0.324076 0.655873 -0.417219 
-0.810602 0.496261 -0.753899 
0.921995 0.049776 0.069674 
-0.294717 -0.126499 -0.291238 
-0.311869 -0.484054 -0.418012 
0.775872 0.806391 0.924192 
-0.235023 0.679006 0.382733 
0.258095 0.332743 -0.423505 
-0.768853 0.808039 -0.725700 
0.431623 0.727592 0.123997 
-0.984985 0.014435 -0.642201 
-0.227454 -0.217017 -0.845393 
-0.171728 0.896970 -0.238441 
-0.260475 -0.635914 0.975341 
-0.755364 -0.187719 0.305399 
0.890194 -0.214515 0.303507 
-0.453719 0.407392 -0.306070 
0.230140 0.804682 0.169835 
-0.162511 -0.589526 -0.256203 
0.182226 0.564989 -0.466170 
-0.913327 -0.799371 0.590014 
0.210364 -0.112339 0.916135 
0.448897 0.598193 -0.958983 
0.183203 -0.840876 0.807367 
-0.306925 -0.097507 0.503586 
-0.732658 0.938597 -0.022797 
0.063448 -0.308084 0.435713 
0.756645 -0.427534 0.326579 
0.687674 0.543443 0.351482 
-0.989074 -0.207556 0.852412 
-0.036836 -0.118076 0.249062 
0.854793 -0.253883 0.874569 
-0.551317 -0.123997 0.213111 
-0.382733 0.414777 -0.833918 
-0.081942 -0.090243 -0.898984 
0.735649 -0.843318 0.268349 
-0.357280 -0.070589 -0.083773 
0.734611 0.431440 -0.673452 
-0.087802 0.140965 -0.057283 
-0.300211 -0.143223 -0.511887 
0.522202 -0.634999 -0.780694 
0.316202 0.882260 0.516098 
0.716727 0.094638 -0.282144 
-0.591174 0.768792 -0.955260 
-0.897397 0.195898 -0.095065 
-0.059481 0.509323 -0.924131 
-0.375957 0.492477 -0.534471 
-0.151524 0.045869 -0.852107 
0.030976 -0.568896 -0.904904 
0.182836 -0.107273 -0.651235 
0.653859 -0.110141 0.676809 
-0.001068 -0.688833 0.237526 
0.958251 0.209021 0.102451 
0.599536 -0.253151 0.039888 
-0.455672 0.951537 0.717948 
0.274148 0.589038 -0.558946 
0.227638 -0.019074 0.128391 
-0.111240 0.689383 0.161046 
0.842036 0.434065 -0.867733 
0.794122 -0.260659 -0.480880 
0.692679 0.308512 -0.877987 
0.788995 0.794732 -0.381756 
-0.599902 -0.061556 -0.366192 
0.550768 -0.790582 -0.138035 
0.476058 -0.163671 -0.888791 
-0.721488 0.246193 0.507431 
-0.398846 -0.506088 -0.395734 
-0.468795 -0.086581 0.098727 
0.482650 -0.996582 0.319376 
0.638295 -0.602588 0.178686 
0.613819 -0.962889 -0.092929 
0.861019 -0.945677 -0.116977 
-0.521470 0.054903 -0.621021 
-0.059847 -0.443098 0.133335 
0.997620 -0.152623 0.829768 
-0.971740 -0.300577 -0.583178 
0.549913 0.917417 -0.043367 
-0.475875 0.807672 -0.185156 
0.967834 -0.997497 0.968139 
-0.746025 0.921751 0.274575 
-0.248024 0.499985 -0.900754 
-0.974548 0.174169 -0.642506 
-0.367046 0.915952 0.864254 
0.067537 0.321207 -0.908811 
0.763115 -0.016327 -0.383404 
0.515915 0.450240 0.353923 
-0.482162 -0.981445 0.210608 
0.153172 -0.263405 -0.324564 
0.354473 -0.338786 -0.189123 
0.320170 0.998474 0.705008 
-0.316630 -0.352214 0.433515 
-0.472030 -0.038301 0.111850 
0.489120 -0.109226 0.866634 
0.070833 0.836055 0.614551 
-0.242409 -0.794183 -0.532273 
0.114048 -0.722221 0.413190 
-0.137974 -0.275185 -0.786798 
0.564379 -0.682852 -0.209876 
0.188513 0.650502 0.535081 
-0.231544 -0.385174 -0.713614 
0.694571 -0.222327 0.172704 
0.979553 0.726371 0.914670 
-0.967467 0.379742 -0.260842 
0.832026 -0.845515 -0.425764 
-0.405072 0.893796 0.205054 
-0.977172 0.093844 -0.551134 
0.590625 -0.426008 0.289651 
-0.739616 -0.813349 0.935362 
0.297647 -0.821039 0.063692 
0.561083 0.546739 0.829340 
0.203955 -0.942259 0.167211 
-0.599963 0.032746 -0.675344 
-0.905515 0.958190 0.173681 
0.305399 -0.492965 -0.877743 
0.523484 -0.256874 -0.957152 
0.470565 -0.152623 -0.162389 
0.769463 0.220496 0.545152 
0.108371 0.050935 0.198401 
-0.436934 -0.282144 -0.736442 
-0.183081 -0.887875 0.479904 
-0.150426 0.115757 0.534043 
0.437056 0.739433 -0.511399 
-0.148228 0.040681 0.716788 
0.993835 0.632557 -0.574511 
0.985656 -0.935789 0.763481 
-0.416303 0.235328 -0.615467 
0.995178 0.305887 0.386090 
-0.255593 -0.147923 -0.674490 
-0.726981 -0.958129 0.517563 
0.178320 0.016999 0.346660 
0.959960 0.040071 0.411420 
-0.063936 -0.705374 -0.769768 
0.327921 0.604175 0.920164 
-0.436384 -0.497238 0.780999 
0.393475 0.993469 -0.535142 
0.515732 -0.051363 -0.312723 
0.928404 0.210181 -0.788446 
-0.404096 0.897885 -0.251564 
-0.708975 0.388226 -0.743767 
-0.452925 -0.595080 -0.422590 
0.035737 0.410932 0.435530 
0.434675 0.076571 -0.431013 
0.323405 0.186010 0.979247 
0.392743 -0.438887 0.251747 
-0.993713 0.462447 -0.151830 
-0.117527 0.811701 0.381878 
0.136387 0.438337 -0.487960 
0.103061 -0.295206 -0.468184 
0.807794 -0.072237 0.363079 
0.838496 0.664724 -0.273721 
0.936583 -0.219703 0.184118 
-0.925596 -0.211585 -0.864009 
-0.948729 0.829401 0.343181 
0.427351 -0.151708 -0.796381 
-0.326151 -0.867306 -0.077975 
0.039827 -0.292642 0.093356 
0.653432 0.915342 0.053316 
-0.632984 -0.626087 -0.715567 
-0.865291 -0.327555 -0.413434 
-0.546007 -0.604358 -0.291177 
0.938231 -0.399335 0.085299 
-0.863399 -0.202796 0.322184 
0.257668 -0.864315 -0.686209 
-0.664663 -0.450972 0.641835 
0.994446 -0.852657 0.068026 
-0.491867 0.873531 0.836787 
-0.015900 -0.484481 -0.327433 
0.627430 -0.209143 -0.339885 
0.098605 0.645314 0.975341 
0.003632 -0.563768 -0.869930 
-0.043001 0.216285 0.450789 
0.142613 0.090976 0.632557 
-0.983398 -0.644154 -0.655873 
-0.159276 -0.190222 -0.703909 
0.379254 -0.272378 -0.116733 
0.150487 0.251381 -0.678152 
0.997681 0.982055 0.715079 
-0.070894 0.071017 -0.312418 
0.345195 -0.119114 0.133518 
0.672536 -0.729179 0.541673 
0.271096 -0.573779 0.608081 
-0.520005 0.469832 0.902890 
0.956969 -0.250587 -0.158238 
-0.452742 -0.599353 -0.761834 
0.860530 -0.400555 0.346233 
0.791681 -0.676443 -0.645436 
0.538743 -0.743522 -0.448286 
0.326640 0.704398 0.061251 
-0.473922 -0.157079 0.039338 
0.772942 0.695669 -0.517502 
0.260781 -0.447737 0.829585 
-0.932432 0.934446 0.985534 
-0.351115 -0.473495 0.039949 
0.767815 -0.828059 0.674062 
-0.513474 0.223182 0.885495 
0.080050 0.536729 -0.455123 
-0.131504 0.384503 -0.814875 
-0.756706 0.048189 -0.046419 
-0.845332 0.395672 -0.486862 
-0.305094 -0.402448 -0.756768 
0.287637 -0.847285 -0.864620 
0.902768 0.238746 0.504562 
0.508774 -0.203040 0.156896 
0.113987 0.544114 0.702811 
0.055269 0.069002 -0.875973 
0.787591 0.221595 -0.914609 
-0.512802 0.835444 -0.079196 
0.404157 -0.589282 -0.886227 
-0.858760 0.798639 0.429060 
0.930174 0.330424 0.403180 
0.085910 -0.237281 0.331706 
0.699026 -0.514573 0.547166 
0.115085 0.349284 0.880184 
0.119480 -0.293008 -0.494003 
-0.994263 -0.018830 -0.331401 
0.669546 0.146641 0.693045 
0.740593 0.535813 0.713736 
0.342875 -0.773675 0.258278 
0.898129 -0.443037 0.670888 
0.327433 0.704093 0.587512 
-0.800043 -0.441511 0.087313 
0.465865 0.706839 0.959838 
0.520310 0.004364 0.437666 
0.222327 0.056734 0.890439 
0.759270 -0.742607 -0.432417 
0.713065 -0.282022 -0.827631 
-0.886166 0.400555 0.331889 
-0.903623 -0.021149 -0.723991 
-0.313089 0.604968 -0.097140 
0.511826 0.298685 0.815607 
-0.682363 -0.103916 0.700064 
